Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,4.0,0.1261,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",A wonderful moment in time.
1,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great fun
2,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fun place to visit 
3,0.0,0.1264,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great family place
4,5.0,0.1453,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Okay--who doesnt love a baby elephant
5,7.0,0.1285,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Amazing morning
6,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing 
7,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Beautiful time
8,7.0,0.1285,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Incredible place to visit
9,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Elephant sanctuary a great cause
10,3.0,0.122,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",You must do this! Great experience.
11,6.0,0.1261,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Great place to walk among the wildlife
12,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay","Great Island, great animals"
13,8.0,0.1389,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Unique experience
14,1.0,0.1237,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Lovely experience to walk with the animals
15,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice place to see wildlife
16,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Exciting close up
17,8.0,0.1198,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",A fun experience!
18,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fun fun FUN
19,8.0,0.1261,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",If you love giraffes - as I do - please add this to your trip
20,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Too much food from tourists
21,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Super cool!
22,1.0,0.1407,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay","Arguably the single most moving, heartwarming privately-run animal conservancy program in the entire world?"
23,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Cute
24,8.0,0.1279,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Tip: they charge you more if you only have USD
25,8.0,0.1337,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",A great project based on limited funds
26,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Awesome
27,0.0,0.1432,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Beautiful, gentle creatures up close!"
28,1.0,0.1214,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Absolutely the best! Go early to avoid crowds
29,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Quick city getaway
30,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",So much fun!
31,1.0,0.13,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Go early and read the rules
32,3.0,0.1264,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Great to feed 
33,1.0,0.1426,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Beautiful landscape and forest with lots of animals
34,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Relaxed and Beautiful
35,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",A good place to start your safari
36,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Loved the Flamingos
37,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Beautiful park
38,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Very nice
39,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Exciting, must visit"
40,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Breathtaking
41,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Excellent park
42,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Beautiful
43,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great park!
44,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Lovely biking through the park
45,7.0,0.1258,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",An unexpected trump card
46,6.0,0.1261,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",The Rhinos are worth the trip!
47,7.0,0.1285,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Spectacular wildlife
48,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Great game park, with good variety"
49,1.0,0.1264,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",A breathtaking scenery
50,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Delightful Diani
51,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Beautiful.... 
52,3.0,0.1198,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Beautiful view 
53,4.0,0.1333,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely","Amazing sand,beautiful water, lots of sea urchins"
54,1.0,0.1285,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay","Beautiful sand, peaceful location"
55,1.0,0.1237,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Well run tourist trap....but good for them.
56,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Worthy cause - little to do
57,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fantastic visit 
58,5.0,0.1237,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Spectacular time with the babies!
59,5.0,0.1261,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned","Great grounds, greater house & museum"
60,3.0,0.1198,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Great experience!!!
61,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fun visit
62,5.0,0.1261,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Lovely to see these rescued elephants thriving!
63,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fantastic park
64,1.0,0.1453,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Nairobi - on the Wild Side
65,1.0,0.1453,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",amidst concrete jungle
66,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice place
67,5.0,0.1285,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Great to see the babies.
68,5.0,0.1198,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Lovely but crowded
69,3.0,0.1261,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Private Tour - Excellent
70,8.0,0.141,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Amazing Place...but dont go to the public feeding
71,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",We loved it!
72,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Great visit but super busy so get there early!
73,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Interesting Place
74,8.0,0.122,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",awesome experience!
75,2.0,0.1155,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Awesome Experience!
76,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Well worth the visit
77,4.0,0.1261,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Worth every cent
78,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fun With Giraffes!
79,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fun!
80,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",FUN FUN FUN
81,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fun
82,5.0,0.1453,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Keeping elephants alive
83,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Remarkable Place and So Inspiring!
84,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",nothing much to do
85,6.0,0.1261,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing","Crowded, but worth a visit"
86,4.0,0.1285,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Too busy 
87,2.0,0.1155,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",A wonderful experience.
88,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Interesting
89,7.0,0.1453,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Incredible wildlife
90,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great migration!
91,8.0,0.1282,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Action Packed
92,4.0,0.1285,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",More than expected
93,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",The best wildlife safari
94,2.0,0.1261,"experience, day, short, thing, world, cool, informative, animal, top, conservancy","Masai Mara Safari, Best Kenya Safari - Beyond World Explorers"
95,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wild Beest Migrat
96,4.0,0.1261,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Great place to watch Wildlife
97,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",David Lloyds Great Migration PhotoSafari
98,2.0,0.1237,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Refreshing Mother Nature
99,1.0,0.1237,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Touch the wild nature!
100,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",A wonderful Time in the wilderness
101,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Always a magical experience
102,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Malindi Amazing
103,6.0,0.122,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Unexpected
104,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Fun, but Pricey"
105,7.0,0.1261,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",away from the main road
106,4.0,0.1426,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely","Beautiful site, pity for the locals trying to rip you off"
107,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",stunning
108,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing Marafa
109,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",worth the visit
110,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great Fun
111,5.0,0.1264,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Love these babies
112,5.0,0.1261,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",One of the most amazing places on the planet
113,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wonderful!
114,1.0,0.1453,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay","Memorable, memorable excellent facilty"
115,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great initiative. Great place.
116,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice river to see hippos
117,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing
118,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Good
119,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Best Safari Ever
120,5.0,0.1426,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",WOW! The Baby Elephant Walk
121,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",WOW
122,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Cute!
123,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Go see it. Youll love it!
124,4.0,0.1285,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",As good as expected
125,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",touching
126,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Soooo cute
127,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",An absolute must if you are in Nairobi
128,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",A nice place in the sun
129,4.0,0.1261,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Idyllic beach in exotic place
130,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",clean
131,4.0,0.1426,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",The locals are genuinely friendly without that $$$ look in their eyes.
132,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Love the Coast
133,7.0,0.1242,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Challenging and exciting
134,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Loved It
135,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",paradise in hell :-)
136,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Awesome Fun!!!
137,3.0,0.1218,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",exciting! challenging! nice view!
138,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice place for a bike ride!!!
139,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Gorge tour - lovely
140,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Magnificent
141,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Beautiful
142,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Stunning views!!!
143,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Beautiful and exciting!
144,7.0,0.1242,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Beautiful landscape
145,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",They are doing great work here - worth the visit! 
146,2.0,0.1175,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",North of Nairobi (Laikipia) Ol Pejeta Conservancy highly recommended
147,2.0,0.1523,"experience, day, short, thing, world, cool, informative, animal, top, conservancy","Decent Park, High Density of Animals"
148,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wow! Just wow!
149,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Memorable Experience
150,3.0,0.1285,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",4 to of 5 in first hour!
151,5.0,0.1285,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Love the Elephants
152,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",nice place but i had seen better
153,3.0,0.1285,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Enjoyable several hours
154,3.0,0.1242,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Awesome experience...
155,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Good for the kids 
156,6.0,0.1239,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",wonderful initiative by the Trust and a wonderful experience
157,3.0,0.1337,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",AMAZING! Just wear clothes that you dont mind getting muddy
158,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Interesting
159,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing work!
160,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice Place
161,1.0,0.1198,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Fun for 30 minutes
162,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",COOL SIGHT
163,3.0,0.1198,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",A Wonderful Experience
164,5.0,0.1214,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",A feel-good experience the entire family can enjoy
165,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Kissed a giraffe and loved it ! 
166,3.0,0.1584,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Great to feed giraffes and listen to their stories
167,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great if you like giraffes close up
168,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",awesome!!
169,3.0,0.1285,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Feed the giraffes from your own mouth!
170,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wonderful place to get close to such beautiful animals.
171,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Garaffe Fun
172,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Worth a visit
173,0.0,0.1198,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great for Families
174,3.0,0.1261,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Excellent way to spend a Sunday morning 
175,5.0,0.1237,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",I have been to Africa many times.Always looking for something different though.My favourites are the Elephants & Cheetah
176,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Outstanding visit 
177,8.0,0.1285,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Great for tourist 
178,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Adorable
179,3.0,0.122,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Truly Amazing Experience
180,5.0,0.1285,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",The most adorable elephants!
181,5.0,0.1426,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Amazing Meeting with Baby Elephants
182,5.0,0.1453,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned","Cute, Baby Elephants"
183,3.0,0.1285,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",All the fresh air you need!
184,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Our favorite place for a walk
185,4.0,0.1285,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Beautiful nature escape in the heart of Nairobi
186,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wonderful Birding in Karura Forest
187,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great place!
188,1.0,0.1264,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Interesting scenery
189,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Nice day trip from Nairobi or Naivasha 
190,8.0,0.1198,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",good experience
191,4.0,0.1218,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Great landscape views
192,3.0,0.1242,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Great attraction. Tour guide needed for the gorge
193,8.0,0.1285,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Good trip with family 
194,4.0,0.1261,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Amazing place to track with stunning terrain
195,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great visit to see Giraffes and feed them by hand.
196,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Wonderful place!
197,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",The most entertaining giraffes ive ever seen :))
198,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing
199,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",OUTSTANDING!
200,1.0,0.1363,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay","""Beautiful Landscape With Amazing Selection Of Animals"""
201,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Amazing
202,6.0,0.1279,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",So many beautiful animals in their natural habitat
203,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",best ever
204,1.0,0.1261,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",a very nice experience of animals
205,8.0,0.1261,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare","Hunts, Kills, Wow!"
206,7.0,0.1285,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Good way to pass a morning
207,7.0,0.1426,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Great start to a wildlife experience
208,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Just okay
209,5.0,0.1261,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",Great elephant viewing
210,5.0,0.1285,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",very sweet elephants
211,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Fun for a Short Visit
212,0.0,0.1349,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Opportunity to get up close, feed a giraffe, and have a greater understanding on these amazing animals."
213,3.0,0.1285,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Amazing place to learn about giraffes
214,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice but nothing special.
215,0.0,0.1237,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Worthwhile visiting and kissing a giraffe!!!
216,2.0,0.1261,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Our best stop of the day
217,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great!
218,3.0,0.122,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Wonderful visit to the giraffe center Just dont hesitate and go
219,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Worth the visit
220,6.0,0.1389,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",Professional and Friendly Services
221,4.0,0.1426,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",Best experience with Polemark Tours
222,4.0,0.1342,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",The original Middle-Earth!
223,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",FANTASTIC
224,1.0,0.1264,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Nice animals
225,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Great Day
226,2.0,0.1198,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Natural park!
227,3.0,0.1198,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Awesome safari experience within the town 
228,1.0,0.1214,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay","7 hour layover at NBO is perfect to see lions, cheetahs, zebras, warthogs, giraffes!"
229,4.0,0.1593,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",The best (and cheapest) local safari you can go on!
230,2.0,0.1237,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Excellent day trip from the city. 
231,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Good for a visit, nothing special"
232,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fun!
233,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Fun Excursion
234,8.0,0.1198,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",Nice experience
235,7.0,0.1261,"wildlife, incredible, morning, spot, conservation, real, full, rhino, location, simply",Wonderful Wildlife Viewing
236,3.0,0.1264,"experience, view, feed, hour, spend, learn, large, crowd, sight, effort",Great Rhinoceros refuge
237,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Elegant flamingos
238,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice park
239,0.0,0.1237,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Best part is feeding the Giraffe
240,1.0,0.1237,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Unusual experience - but pricey
241,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Fabulous Facts
242,8.0,0.1285,"experience, trip, unique, unforgettable, quick, stop, tourist, long, feeding, rare",A very interesting quick visit.
243,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice for kids
244,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",What fun!
245,2.0,0.1426,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",Good for a Short Visit with the Giraffes - and Well-priced Gift Store
246,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Enjoyed it
247,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",OK if you want to feed a giraffe
248,0.0,0.1261,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Giraffe feeding. Need I say more
249,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Great Place!
250,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy","Sleepy, lovely Watamu"
251,4.0,0.1285,"city, beach, view, lot, game, tour, educational, watch, bird, absolutely",One of the most beautiful beaches weve ever been to
252,2.0,0.1285,"experience, day, short, thing, world, cool, informative, animal, top, conservancy",high tide
253,0.0,0.1285,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Stunning!
254,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Beautiful
255,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Nice sandy beach
256,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Best
257,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",we loved this place!
258,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Fantastic place
259,6.0,0.1285,"worth, time, walk, visit, nature, small, afternoon, natural, interaction, crossing",well worth a visit
260,5.0,0.1426,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",A wonderful hour with the orphaned elephants!
261,5.0,0.1453,"elephant, baby, orphan, people, crowd, young, touch, adopt, worthwhile, orphaned",amazing! baby elephants
262,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature","Wow, amazing wildfife"
263,1.0,0.1285,"animal, wild, life, early, magical, scenery, memorable, drive, forest, stay",Not that many animals to see
264,0.0,0.1111,"close, work, giraffe, kid, stunning, city, family, water, personal, creature",Little but mighty
