Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,7.0,0.1394,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",It is a real miracle of the world!
1,3.0,0.1394,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Incredible experience 
2,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
3,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",So much history
4,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Just WoW and Amazing !!
5,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
6,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",wonderful place
7,2.0,0.1368,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Impressive and unexpected - 2 days 1 night
8,2.0,0.1389,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",One of the Best and economical tour guides in Lalibela to take you around the rock hewn churches!!
9,5.0,0.1422,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Great tour of Lalibela churches with Henok
10,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",The Main must see
11,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Incredible and miust be seen but...
12,6.0,0.15,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Incredible and awe inspiring for both faithful and secular visitors and lovers of history
13,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing 
14,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing group of churches
15,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Truly unique
16,4.0,0.1473,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Incredibly inspiring of epic proportions!
17,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing churches and great guide
18,4.0,0.14,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",So many churches - otherwise 5 stars
19,1.0,0.1343,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Awesome Experience But Make Sure You are Physically Fit
20,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Leul- Professional & Super guide for Lalibela
21,5.0,0.1356,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",The Phenomenal Churches of King Lalibela
22,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth the detour
23,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Incredible
24,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Lovely Lalibela
25,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fantastic
26,2.0,0.1422,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Amazing place but get the right guide!
27,2.0,0.1587,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Fascinating and unique - get a guide to fully appreciate
28,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Very Impressive: a must see in Ethiopia !
29,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Unique and Awe Inspiring
30,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
31,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",magic!
32,4.0,0.1422,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",You need to be fit to do all the churches
33,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",amazing
34,2.0,0.1368,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Unbelievable experience with the BEST guide
35,7.0,0.1557,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",The main reason for visiting Lalibela
36,0.0,0.1416,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Next top 50 places to visit
37,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Magnificent 
38,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Incredible
39,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
40,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",New Year Holiday 
41,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
42,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",One of a Kind
43,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Amazing experience! 
44,1.0,0.1394,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Unique experience
45,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful churches
46,6.0,0.1368,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Extraordinary site comes at cost!
47,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
48,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Fabulous- amazing creations
49,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Wow
50,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Awesome 
51,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
52,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Amazing 3 days
53,7.0,0.1587,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",One of the Worlds Special Places
54,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Simply beautiful
55,0.0,0.1378,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Not as good as Petra but still a mystic impressive place 
56,7.0,0.1557,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Incredible historic sights
57,6.0,0.1394,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Extraordinary feat of engineering
58,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Amazing churches digged from the rock.
59,3.0,0.1394,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",An extraordinary experience
60,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",WOW a must sew
61,2.0,0.1394,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Really enjoyed the guided tour of the churches
62,3.0,0.1515,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece","Mysterious, fascinating ancient sanctuaries"
63,3.0,0.1394,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Wonderful religious experience
64,2.0,0.1356,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Amazing sites
65,1.0,0.14,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning
66,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside","‘’OUT OF THIS WORLD, AMAZING ‘’"
67,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",just WOW
68,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning
69,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fantastic
70,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",So interesting 
71,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Worth the trip - Unique in the world
72,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth the trip
73,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing. 
74,1.0,0.1394,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Amazing local monuments
75,7.0,0.1394,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Fascinating World Heritage Site
76,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Extraordinary churches
77,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing Churches
78,6.0,0.1394,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Amazing cultural heritage - must see
79,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Better than Omo valley
80,1.0,0.1389,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Dont rush it . This site is unique.
81,1.0,0.1368,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Group visit with wild frontiers
82,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",unique !!!!
83,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Excellent Tour Guide
84,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Incredible
85,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful 
86,7.0,0.1587,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",The main reason to visit Lalibela
87,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing in Ethiopia
88,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing churches
89,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","The churches of Lalibella are breathtaking,"
90,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Unique
91,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Just fantastic.
92,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Very impressive
93,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Compelling
94,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fabulous. 
95,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",amazing. A must-see in Ethiopia
96,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing churches of Lalibela.
97,1.0,0.1356,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Dont miss it. Just Impressive 
98,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Lalibela Churches are all beautiful and amazing
99,1.0,0.1356,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning 
100,0.0,0.1368,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","If you like history and architecture, these are worth the visit"
101,2.0,0.1356,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Amazing site
102,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Awe Inspiring!
103,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",One of the true wonders of the world
104,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Very interesting
105,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing 
106,7.0,0.15,"incredible, world, time, walk, modern, spectacular, place, main, short, inside","Major world site, even for the most jaded traveler"
107,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",An amazing place -
108,7.0,0.1343,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",There should be a higher designation of world heritage site to cover places like this
109,1.0,0.1343,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning spectacle and glimpse into history
110,7.0,0.1373,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",An Amazing World Heritage Site
111,7.0,0.1515,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Spectacular experience but come prepared!
112,6.0,0.1368,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Extraordinary feats of engineering
113,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",They are Worth the Trip
114,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing - best of Ethiopia
115,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Simply amazing
116,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating!
117,6.0,0.1431,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Great witness to ancient history 
118,0.0,0.1318,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",The monstrous protective roofs have completely destroyed the athmosphere
119,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning and atmospheric
120,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Marvelous 
121,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",This is one of 12 amazing rock hewn churches
122,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Very Impressive , A Must Do "
123,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Unique
124,2.0,0.1334,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Real Utopia
125,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",A special place to see
126,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Churches are Amazing but be careful which guide you choose!
127,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Impressive sight 
128,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
129,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Superb, amazing"
130,4.0,0.1394,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Unexpected architecture
131,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",A monument to mans creative spirit
132,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Incredible
133,5.0,0.1422,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Was expecting more
134,1.0,0.1334,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning!
135,1.0,0.14,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning churches 
136,5.0,0.1422,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Lalibela rock hewn churches amazed tour is really good.
137,2.0,0.1394,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Exciting place on Ethiopian Historic Route Tour
138,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Impressive! 
139,4.0,0.1422,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Very good trip to Lalibela
140,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning
141,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Unique
142,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Absolute Must-See
143,7.0,0.1587,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",One of the most fascinating places in the world
144,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing churches
145,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Super
146,3.0,0.1368,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Magical to have visited at Easter
147,3.0,0.1356,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",More than I could have imagined!
148,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Incredible churches and great guide- Sefiw H/mariam
149,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating - especially at Easter
150,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",super
151,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Great visit with our Amazing guide Ayalew!
152,0.0,0.1422,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth the trip in gold!
153,7.0,0.1394,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",One of the new Wonders of the world I would agree
154,1.0,0.14,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice","Wonderful, but two caveats"
155,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Very interesting and impressive
156,3.0,0.14,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",A fascinating city of 800 year old rock cut churches
157,1.0,0.1565,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Interesting architecture but overpriced
158,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Excellent
159,3.0,0.1394,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece","Amazing history, great experience"
160,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing rock churches
161,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",One of a kind.
162,3.0,0.1373,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Brilliant hisoric site
163,4.0,0.1356,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Beautiful but expensive
164,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Wonderful
165,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing!!
166,0.0,0.1356,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",absolutely amazing
167,3.0,0.1394,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Lalibela is very spiritual - friendly people
168,2.0,0.1587,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Amazing historical artifacts
169,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",unique
170,7.0,0.1528,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Incredible World Heritage Site
171,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",St George the clear highlight
172,2.0,0.1691,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Great very important historic site declared as world heritage site by Unesco
173,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing Rock-Hewn Churches of Lalibela
174,4.0,0.1422,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",More Fun Exploring
175,1.0,0.1378,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning 
176,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",More than a museum
177,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",WOW
178,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Awesome, is a must see."
179,2.0,0.1368,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Very interesting. Don t pay extra for a guide.
180,0.0,0.1363,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth visiting but watch the custodians
181,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",One of the Best Experiences in Ethiopia
182,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Incredible
183,1.0,0.1394,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Amazing history and architecture
184,7.0,0.1378,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Wonderful creations
185,2.0,0.1422,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",tunnels and more tunnels
186,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",wow
187,1.0,0.1416,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Internationally unique
188,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Amazing history!
189,4.0,0.1422,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Great Trip to the Rock Churches
190,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Wonderful but flea ridden
191,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating Visit to the Rock Hewn Churches of Lalibela
192,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Breathtaking
193,1.0,0.1422,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Stunning
194,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary",Lalibela Rock-Hewn Churches are Simply Beautiful
195,6.0,0.1422,"history, painting, local, simply, cool, stop, cultural, high, destination, extraordinary","""Amazing and It is a GOD send"""
196,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Daniel a great guide
197,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Impressive and excellent tour guide
198,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Impressive.
199,7.0,0.14,"incredible, world, time, walk, modern, spectacular, place, main, short, inside","Fantastic, a dreamed attraction"
200,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
201,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Great guide for a great tour
202,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing!!!
203,5.0,0.1334,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Really amazing site....
204,3.0,0.1343,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",A must ...amazing atmosphere and the churches are fascinating lost in time but so real the highliht of my visit to Ethio
205,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing!
206,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",An Outstanding Experience
207,4.0,0.1422,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Magical
208,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",WOW!
209,3.0,0.15,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Worth visiting and unique but lacking atmosphere
210,7.0,0.1422,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",Incredible 
211,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",The rock-hewn churches are truly amazing.
212,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing and beautiful
213,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Fascinating
214,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",The single must see of Ethiopia (even more than Lucy)
215,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Beautiful place to visit
216,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",very impressive
217,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Lalibela churches and more
218,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Spectacular
219,0.0,0.1422,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Worth the Effort to Get There!
220,5.0,0.1494,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Amazing site and not as many tourist as you would expect
221,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Fantastic Experience!
222,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",One of the most amazing place of all Africa!lost yourself in it!
223,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",Unforgettable!
224,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Unique
225,4.0,0.1313,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",Amazing - but 50 USD for the visit of the churches? Its too expensive
226,0.0,0.1422,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","Churches Great, avoid the guides"
227,1.0,0.14,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",Amazing! Dont miss it!
228,3.0,0.1587,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",One of the great gifts of antiquity
229,4.0,0.1378,"trip, magical, city, climb, full, long, ceiling, real, spot, lot",A unique must see adventure
230,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Iconic Lalibela
231,3.0,0.1334,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece","St Georges festival, superb"
232,5.0,0.1394,"tour, site, view, religious, cave, painting, famous, monastery, town, expect",Stunning Ethiopia Tours
233,0.0,0.1565,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",10 of the 11 churches were open - well worth it!!
234,3.0,0.1422,"experience, day, visit, ancient, structure, unforgettable, important, spiritual, part, piece",The most interesting church I visited
235,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Spectacular 
236,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",wonderful example of church
237,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Unique
238,0.0,0.1422,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Impeccable
239,2.0,0.1394,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture","Outstanding, but get a registered guide!"
240,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Most interesting churches.
241,7.0,0.1394,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",During Timkat the place was too full of tourists
242,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Lalibelas amazing churches
243,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",amazing
244,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Extraordinary
245,7.0,0.1528,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",amazing churches and very good guide arranged by Inside Ethiopia Tours for just one day
246,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing!
247,7.0,0.1414,"incredible, world, time, walk, modern, spectacular, place, main, short, inside",this churches is built in 12 century only in one rock.and bete medhanialem lalibela is the world largest pure monolitic
248,2.0,0.1368,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture",Great guide with indepth knowledge of the orthodox Ethiopian church
249,0.0,0.1394,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",fascinating but small and crowded
250,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing masterpiece!
251,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Awe inspiring 
252,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Amazing
253,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Spectacular
254,2.0,0.1431,"guide, site, historical, historic, people, astonish, make_sure, location, holy, culture","Skip the guides, ignore the touts and youll have a great time"
255,1.0,0.1334,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice","The nicest church in Lalibela, but honestly the clusters are more interesting"
256,1.0,0.1394,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice","Historical, impressive, and WAY overpriced!"
257,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image","As for the Church of St. George, magnificent"
258,1.0,0.1494,"stunning, architecture, unique, building, miss, preserve, monument, ride, wall, overprice",As stunning as all those documentaries suggest
259,0.0,0.125,"worth, small, top, important, drive, stone, absolutely, colorful, spectacular, image",Impressive and a little sad.
