Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
86,3.0,0.1795,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",So much to see in a (relatively) small area.
87,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Chilling out on a Saturday in Nairobi
88,4.0,0.1859,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",A Natural Disaster Marred by Nasty Baboons
89,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Just a a few flamingos.
90,5.0,0.1825,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty","Long drive from Nairobi for a short visit, include with other activities in Langatta/ Karen"
91,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",For the lovers of game drive
92,2.0,0.1743,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Unbelievable Safari with gotomountkenya.com
93,3.0,0.1929,"elephant, time, baby, big, morning, variety, kid, feed, visit, green","Hippos, Crocs, and every other animal imaginable! "
94,2.0,0.1852,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Slightly dry but still sights a plenty
95,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not Worth Second Visit
96,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Dangerous Crossing
97,4.0,0.1808,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Semi Arid with Dramatic Landscapes
98,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high", Disappointing
99,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",So sad
100,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Average
101,5.0,0.1803,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Long tongued charmers!
102,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high","A bit touristy, expensive but still worth it"
103,4.0,0.1987,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Small national park but lots to see
104,3.0,0.1852,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Big Game Hunting - With a Camera
105,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game drive
106,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Chilling experience
107,3.0,0.1925,"elephant, time, baby, big, morning, variety, kid, feed, visit, green","Bumpy, Dusty, costly hats, terrible toilets at shop on route."
108,0.0,0.195,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not worth a single dollar 
109,1.0,0.1975,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Walking trail highly expensive for what it is
110,0.0,0.1743,"worth, view, close, beach, gem, plain, limited, boy, stay, high",A little Oasis in Nairobi
111,3.0,0.1954,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Being almost mobbed by a small herd of baby Elephants returning to their home paddock.
112,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe Center
113,0.0,0.1919,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Restricted access with exaggerated requests for donations
114,3.0,0.2202,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Sanctuary for baby Elephants and Rhinos whose parents have been killed by poachers
115,1.0,0.1879,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private","Shortage of flamingos but you can see ""baboon city"" and both the black and white rhinos"
116,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointed!!
117,1.0,0.1808,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Hard to navigate
118,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",LITTLE HEAVEN😀
119,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Plain forest
120,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",You have to visit at least once
121,5.0,0.1914,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Tall Animals( Long neck)
122,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Saw a few flamingo
123,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Saw hippos and crocodiles and a green mambo
124,1.0,0.1721,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Boat Cruise pretty lame
125,1.0,0.1761,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Informative center about Giraffes
126,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private","Dusty, and too crowded"
127,2.0,0.1923,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Lacking compared to other parks
128,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",A must for those who dont have the time to go to other parks.
129,3.0,0.195,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",A total waste of time if you do not plan to trek the mountain
130,2.0,0.1987,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Average experience
131,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private","Exciting, yet boring"
132,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Center for Orphaned Elephants 
133,4.0,0.1914,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Rothschild giraffe on a small area for a lot of money
134,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe Center
135,0.0,0.1761,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Long necks reaching out to you
136,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Extreme hiking
137,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Small reserve
138,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe center
139,0.0,0.1838,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Get cozy with a giraffe
140,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Little over hyped 
141,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Somewhat Disappointed
142,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not worth the trip.
143,2.0,0.195,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Cute elephants but slightly disappointing experience
144,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty","Very disappointed, it looks run down,"
145,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe Center visit
146,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Expensive experience
147,3.0,0.1761,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",After feeding the giraffes take the hike down to the river.
148,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Elephants on parade!
149,3.0,0.1914,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",A morning spent to see the orphan elephants 
150,3.0,0.1887,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Dont waste your time at the animal orphanage
151,2.0,0.1795,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide","Save your money, awful experience in every way"
152,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",game
153,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Once in a Lifetime Game Viewing
154,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Masai Mara game park
155,1.0,0.1808,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Quite boring 
156,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Can visit this every weekend and not get bored of it!
157,4.0,0.2096,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",A lot of fun in a small space!
158,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Fun Elephants but Serious Crowds
159,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Elephant center
160,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Oasis of green in a bustling city
161,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide","Pretty park, not wonderful rentals."
162,3.0,0.1899,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Exellent cycling tracks; dusty roads
163,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",There are NO or hardly any flamingos
164,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",A game reserve in a city
165,0.0,0.1872,"worth, view, close, beach, gem, plain, limited, boy, stay, high",very poorly maintained though game-viewing ok
166,0.0,0.183,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Probably Not Worth It
167,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not worth the time nor money
168,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game Drive
169,5.0,0.1782,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Plenty of Big Game to be seen!
170,1.0,0.2096,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Expensive Entry Fees US$50/-
171,3.0,0.1761,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Poor variety of fish and coral
172,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe Center
173,3.0,0.1782,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Elephant Hip Checked a kid so be careful.
174,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",A little bit disappointed
175,3.0,0.1803,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",we went on safari and beach holiday untill we seen the plight of those poor kids
176,4.0,0.1987,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Lots of wildlife. Few vans.
177,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Very expensive
178,2.0,0.195,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Got to see 3 crossings of wildebeest and zebras in 3 game drives.
179,3.0,0.1811,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Sad to see how low the river level has reached
180,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high","Rhinos, a few flamingos"
181,1.0,0.1808,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",No Flamingos and not much else
182,5.0,0.188,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",A big gamble and not much to see if you miss the migration crossing
183,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Bad time of year
184,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",The Pink Lake
185,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",The pink Lake in Kenya
186,1.0,0.1987,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Black Rhino the highlight
187,3.0,0.1749,"elephant, time, baby, big, morning, variety, kid, feed, visit, green","For a wildlife viewing safari on a budget, only a few miles from Nairobi, you cant beat this."
188,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not interesting
189,5.0,0.2075,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Bad attitude of staff to animals
190,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private","If you have Safari Trip , dont need to go to Giraffe Center"
191,2.0,0.1944,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",UNBELIEVABLE EXPERIENCE
192,3.0,0.195,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",See small elephants being fed
193,4.0,0.183,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Small place 
194,3.0,0.1808,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Do not miss mush if you had already a safari in other place
195,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",No more flamingos 
196,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",NAIROBI NATIONAL PARK GAME DRIVE
197,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",waste of time
198,5.0,0.1987,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Not as extensive as we had expected.
199,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not worth the visit
200,0.0,0.1879,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Weird to see wild animals so close to a city!
201,2.0,0.1795,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Rewatding Game Drives
202,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Waste of money!
203,4.0,0.1831,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",Vanishing Flamingos makes it an average bet.
204,1.0,0.195,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private","Plenty of buffaloes, but not much diversity"
205,1.0,0.1914,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private","Expensive, crowded, only one giraffe in sight"
206,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",One of the few places to see the Rothschild Giraffe
207,4.0,0.1761,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half","No fences, just a small rope between you & them"
208,0.0,0.1929,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Little Ellies Will Break Your Heart
209,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",I never get tired of this place!
210,3.0,0.1761,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",A bit small if you have been to a safari
211,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Lazy Sunday Afternoons with Giraffes
212,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Nairobis green lung
213,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Green
214,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty","Few Flamingos, but still diverse"
215,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Very disappointing
216,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Not what we expected.
217,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",nairobi national park game drive
218,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game Reserve
219,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game drive in the Nairobi National park.
220,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Fake smiles beach
221,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",A less hectic reserve
222,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game drive
223,2.0,0.1761,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Home of the pink flamingo
224,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe center
225,1.0,0.1987,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Too far and hard to reach
226,5.0,0.1914,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Looks a bit like a small Bryce Canyon
227,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Lots of game to see at Lake Nakuru
228,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointed.
229,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",sorry to say this was disappointing
230,5.0,0.2061,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Hike up less than 2 hours - Down 1 hour. Guide 2000 Ksh. Rent walking sticks!
231,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointing visit.
232,0.0,0.195,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Crocodiles In Plain View
233,5.0,0.1929,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty","Long wait for crossing, but you have to see it"
234,5.0,0.1795,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Not a single negative thing!!
235,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Not to expensive
236,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointing place
237,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",A Waste of Time and Money
238,5.0,0.1914,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",disapointing due to game driver
239,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Beautiful but a little boring?
240,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Giraffe center
241,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Disappointment
242,1.0,0.1811,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Watch and touch small rescued elephants
243,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Masai Mara Game Reserve
244,3.0,0.183,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",morning game drive
245,5.0,0.1743,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Quick game drive
246,3.0,0.1795,"elephant, time, baby, big, morning, variety, kid, feed, visit, green",Unfair to review 
247,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",A hidden gem
248,2.0,0.183,"game, experience, city, unbelievable, average, tour, trip, water, dry, hide",Not completely wirth it....
249,0.0,0.1795,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Expensive and not worth it
250,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",The Sad Beach
251,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Elephant Crazy!
252,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",giraffe center
253,5.0,0.1786,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Maybe we had a bad day
254,5.0,0.2096,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Unbelievably diverse wildlife
255,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",No better than the others
256,5.0,0.183,"animal, long, day, bit, wildlife, walk, money, hour, expect, plenty",Plenty of Game
257,1.0,0.183,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Late August- and the wildebeest were everywhere!
258,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Game drive at Tsavo East
259,0.0,0.1667,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Not worth a visit
260,0.0,0.1743,"worth, view, close, beach, gem, plain, limited, boy, stay, high",Boring Place
261,4.0,0.1795,"small, pink, drive, lot, spend, rhino, giraffe, visit, white, half",A Tour on the park in the Green city in the Sun
262,1.0,0.1795,"expensive, flamingo, center, hard, late, black, crowd, early, lion, private",Hardly we spotted Rhino 
